delta_t,x [dps],y [dps],z [dps]
1.5513553619384766, 0.007,-3.016,-42.401
1.5539393424987793, 0.557,-2.787,-44.888
1.556523084640503, 0.679,-2.322,-46.269
1.5591073036193848, 1.869,-3.344,-47.833
1.5616905689239502, 1.922,-3.901,-48.298
1.5642735958099365, 1.693,-3.229,-48.451
1.5668702125549316, 1.876,-3.435,-48.275
1.5694541931152344, 3.257,-3.863,-47.489
1.5720374584197998, 0.785,-3.428,-45.963
1.574620246887207,-0.046,-2.886,-45.239
1.577204942703247,-0.534,-2.711,-45.063
1.5797865390777588,-1.397,-1.864,-46.849
1.5823702812194824,-0.695,-2.642,-50.007
1.5849533081054688,-4.227,-2.032,-57.194
1.5875425338745117,-4.685,-1.604,-62.657
1.5901250839233398,-2.549,-2.291,-66.204
1.5927088260650635,-4.708,-2.016,-66.509
1.5952911376953125,-5.219,-1.147,-65.205
1.5978760719299316,-4.563,-0.788,-63.664
1.6004621982574463,-4.692,-0.994,-62.016
1.6030464172363281,-2.556,-0.994,-59.902
1.6056294441223145,-3.281,-1.177,-58.094
1.608212947845459,-2.762,-1.879,-55.950
1.6107969284057617,-2.594,-1.810,-55.920
1.613379716873169,-2.205,-1.475,-57.408
1.6159634590148926,-2.640,-1.604,-59.422
1.6185457706451416,-1.992,-0.460,-62.893
1.621129035949707,-2.121,-2.650,-64.709
1.6237118244171143,-2.709,-2.474,-68.806
1.6262953281402588,-3.464,-2.535,-73.811
1.6288783550262451,-3.472,-2.863,-82.028
1.6314618587493896,-2.724,-3.351,-86.491
1.634044885635376,-1.412,-3.771,-89.779
1.6366286277770996,-0.595,-4.397,-93.258
1.639211893081665,-0.267,-5.129,-100.720
1.6417946815490723,-0.115,-5.991,-109.898
1.6443772315979004,-0.779,-6.495,-114.788
1.6469614505767822,-1.320,-7.899,-122.990
1.6495435237884521,-1.465,-5.450,-127.415
1.6521263122558594,-0.931,-5.320,-131.581
1.6547093391418457,-0.717,-4.214,-133.618
1.6572930812835693,-0.038,-6.541,-133.267
1.6598749160766602, 0.061,-6.769,-133.396
1.6624579429626465, 0.427,-7.029,-133.869
1.6650416851043701,-0.481,-7.365,-132.343
1.6676244735717773,-2.037,-7.792,-128.117
1.670208215713501,-2.526,-5.953,-122.288
1.6727910041809082,-3.739,-2.901,-117.497
1.6753745079040527,-3.884,-2.322,-111.744
1.67795729637146,-3.273,-2.733,-105.969
1.6805405616760254,-4.090,-2.932,-97.820
1.683124303817749,-5.082,-1.925,-94.639
1.6857075691223145,-5.493,-1.452,-87.628
1.688291311264038,-5.516,-0.323,-83.393
1.6908740997314453,-2.556,-4.328,-79.670
1.6934573650360107,-1.641,-3.916,-78.503
1.6960396766662598,-1.816,-3.458,-76.481
1.6986243724822998,-2.358,-3.062,-75.886
1.7012064456939697,-3.060,-2.833,-75.070
1.7037899494171143,-2.831,-2.260,-73.445
1.7063727378845215,-2.053,-2.817,-75.497
1.7089567184448242,-1.168,-3.420,-74.917
1.7115395069122314,-0.626,-3.725,-75.016
1.7141220569610596, 0.015,-3.756,-74.734
1.716705322265625, 0.740,-4.412,-76.252
1.7192883491516113, 0.358,-4.381,-77.633
1.7218716144561768, 1.030,-4.366,-79.640
1.7244534492492676, 1.861,-4.679,-81.478
1.7270381450653076, 2.296,-5.183,-82.501
1.7296199798583984, 2.487,-5.617,-84.103
1.73221755027771, 4.402,-6.449,-84.149
1.7348012924194336, 5.996,-7.937,-83.515
1.7373876571655273, 8.804,-9.341,-81.967
1.7399704456329346, 9.796,-9.264,-80.990
1.742553949356079, 6.431,-7.357,-74.330
1.7451372146606445, 5.157,-5.984,-72.972
1.747718334197998, 5.005,-6.182,-67.539
1.7502901554107666, 4.684,-7.960,-64.152
1.7528610229492188, 3.669,-5.434,-63.389
1.75543212890625, 5.241,-5.190,-62.313
1.7580113410949707, 2.700,-5.755,-64.076
1.7605938911437988, 3.235,-4.992,-66.670
1.7631754875183105, 0.595,-4.465,-70.011
1.7657597064971924,-0.016,-4.504,-76.489
1.7683632373809814, 0.175,-4.473,-81.532
1.7709476947784424,-0.336,-4.427,-87.124
1.773529052734375,-0.664,-6.037,-94.486
1.7761104106903076, 1.289,-4.504,-98.599
1.7786922454833984,-2.297,-4.786,-103.268
1.7812731266021729,-2.762,-4.801,-104.511
1.783853530883789,-2.297,-4.710,-110.249
1.7864341735839844,-3.502,-5.121,-110.691
1.7890148162841797,-1.313,-5.137,-114.765
1.7915973663330078,-0.412,-5.556,-114.941
1.7941784858703613, 1.190,-4.259,-116.436
1.796766996383667, 1.930,-7.609,-116.718
1.7993552684783936, 3.013,-8.509,-116.154
1.8019382953643799,-2.114,-7.983,-112.179
1.8045198917388916,-1.290,-4.961,-106.800
1.8071026802062988,-0.817,-4.969,-104.183
1.8096840381622314,-2.289,-4.793,-98.370
1.8122646808624268, 0.816,-3.527,-89.337
1.8148460388183594,-4.692,-1.482,-76.214
1.817427158355713,-7.782, 2.096,-65.258
1.8200078010559082,-5.761, 1.249,-53.372
1.8225879669189453,-3.998,-3.351,-47.611
1.8251681327819824, 2.464,-3.603,-38.662
1.8277502059936523, 3.486,-2.520,-31.674
1.8303308486938477, 3.837,-1.749,-20.916
1.8329126834869385, 5.127,-0.254,-9.571
1.8354930877685547, 5.752,-2.680, 2.483
1.8380742073059082, 7.171,-2.764, 4.337
1.840653896331787, 1.518,-2.283, 1.980
1.8433265686035156, 1.808,-2.085, 1.102
1.8460211753845215, 4.951,-1.757,-0.050
1.8487799167633057, 5.294,-2.955,-0.706
1.8514983654022217, 8.323,-3.298,-0.935
1.8542189598083496, 9.056,-3.428,-3.414
1.8569648265838623, 8.171,-3.031,-3.391
1.8596858978271484, 4.333,-1.505,-1.988
1.8624062538146973, 3.219,-0.384,-0.767
1.865124225616455, 3.143,-0.384, 1.552
1.8678696155548096, 4.226,-0.811, 0.889
1.870589017868042, 4.280,-0.834, 1.247
1.8733067512512207, 3.662,-0.414, 1.323
1.876025915145874, 5.508, 0.395, 1.293
1.8787715435028076, 4.646, 0.295, 1.911
1.8814880847930908, 3.029, 0.746, 2.903
1.8842065334320068,-3.952,-0.674, 1.507
1.8869240283966064,-5.082, 0.410, 0.049
1.8896667957305908,-10.849, 1.684,-6.031
1.8923842906951904,-13.283, 6.071,-8.503
1.8951032161712646,-14.283,12.380,-2.148
1.8978586196899414,-18.166, 5.903, 6.740
1.9005722999572754,-12.932, 0.807, 4.070
1.903378963470459,-3.640,-1.559, 1.529
1.9061024188995361, 6.477,-3.695,-0.805
1.908822774887085, 8.903,-3.496,-1.293
1.9115426540374756, 5.813,-2.245,-0.149
1.9142601490020752, 2.395,-1.894, 0.095
1.9169840812683105,-4.891, 1.814,-0.401
1.9197862148284912,-15.816, 9.237, 0.706
1.9241559505462646,-29.343,11.717,-3.803
1.9271268844604492,-8.095,-2.466,-4.681
1.9298522472381592, 6.027,-1.505, 0.393
1.9325735569000244, 6.057,-1.986,-0.233
1.9352903366088867, 2.487, 0.662,-1.744
1.938014030456543,-0.359,-0.445,-0.332
1.9407293796539307, 0.526,-0.559,-0.660
1.9441382884979248, 2.258,-1.169,-1.248
1.946873426437378, 1.770,-0.559,-1.705
1.9496068954467773, 0.450,-0.117,-2.171
1.9523324966430664, 0.412, 0.372,-1.591
1.9550590515136719, 0.251,-0.231,-1.469
1.9577891826629639, 0.251,-0.559,-1.652
1.9605164527893066, 0.267,-2.199,-1.675
1.9632432460784912, 0.198,-0.170,-2.087
1.9659688472747803,-0.084,-0.033,-2.148
1.968700647354126, 1.335, 0.448,-2.323
1.9714250564575195,-1.175, 0.265,-2.667
1.974151372909546,-1.358, 0.318,-3.407
1.976876974105835,-1.107, 0.334,-4.154
1.9796066284179688,-0.595,-0.117,-5.429
1.9823329448699951,-1.686,-2.032,-14.622
1.9850566387176514,-6.790, 0.562,-31.994
1.987788438796997,-8.278, 0.509,-47.116
1.9905130863189697,-5.402,-2.817,-70.240
1.9932403564453125,-4.708,-2.260,-94.860
1.9959995746612549,-5.082,-4.252,-121.350
1.998826026916504,-6.096,-8.021,-145.367
2.0015971660614014,-1.938,-8.753,-162.373
2.004331111907959,-5.585,-7.136,-179.722
2.007056951522827,-3.678,-8.051,-188.900
2.009784698486328,-3.434,-10.218,-194.149
2.0125083923339844, 4.516,-6.136,-185.368
2.0152323246002197,12.382,-11.156,-172.726
2.0179507732391357,15.632,-8.410,-148.159
2.020648717880249, 7.805,-4.427,-123.959
2.023346424102783, 6.630,-3.733,-95.021
2.0260446071624756,10.536,-3.641,-63.343
2.028843402862549,10.910,-1.482,-32.162
2.031569242477417,12.672,-0.590,-2.842
2.034294366836548,10.048,-2.192, 3.025
2.0370209217071533, 4.226,-3.878,-1.316
2.0397450923919678, 8.125,-0.262,-5.543
2.0424673557281494,13.076,-0.796,-5.497
2.0452234745025635,14.961,-3.191,-5.184
2.0479719638824463,12.420,-3.947,-7.115
2.05069637298584,10.872, 1.020,-3.498
2.053422212600708, 7.751,-0.925,-2.888
2.0561468601226807, 6.637,-1.383,-0.302
2.058877468109131, 6.088,-0.300,-0.912
2.0616018772125244, 5.340,-2.070,-0.889
2.064326524734497, 8.529,-0.384,-0.347
2.0670552253723145,10.482,-2.062, 0.362
2.069756031036377,11.360,-0.460, 0.477
2.0724551677703857,13.473,-0.376, 0.660
2.0751800537109375,13.748,-0.307, 0.339
2.0781614780426025,14.007,-0.063, 0.423
2.0809214115142822,12.725,-0.254, 0.850
2.083651304244995,10.437, 0.227, 0.858
2.086379051208496, 7.408, 1.684,-0.553
2.089110851287842, 4.783,-0.536,-0.508
2.091829538345337,-1.534,-0.323, 0.950
2.094550609588623,-9.003,-0.353,-1.179
2.0972719192504883,-17.578,-0.628,-1.576
2.100033760070801,-26.070,-0.986,-3.742
2.1027565002441406,-35.530,-1.414,-5.062
2.1054751873016357,-45.830,-1.833,-9.846
2.108201742172241,-56.122, 4.118,-11.349
2.110919713973999,-43.923,17.256,-11.753
2.1136391162872314, 5.539,-6.945,-8.724
2.1163594722747803, 5.088,-4.870,-22.915
2.1190848350524902, 1.060,-1.299,-35.557
2.1218059062957764,-6.081, 1.470,-43.293
2.124525308609009,-3.182,-1.597,-48.268
2.1272499561309814,-5.371,-2.978,-56.637
2.129973888397217,-5.333,-1.833,-59.010
2.1326937675476074,-3.395,-3.100,-60.032
2.135413646697998,-2.991,-2.215,-62.390
2.1381382942199707,-3.014,-2.329,-64.083
2.1408581733703613,-3.624,-2.123,-63.778
2.1435770988464355,-3.411,-2.840,-65.533
2.146329879760742,-2.823,-2.512,-68.211
2.1490533351898193,-2.510,-2.077,-68.829
2.151766777038574,-1.656,-3.123,-68.409
2.154482364654541,-1.450,-2.695,-67.028
2.157210350036621, 1.022,-3.008,-60.650
2.159932851791382, 1.693,-3.321,-55.721
2.162663698196411, 1.686,-2.779,-51.678
2.1654462814331055, 2.456,-2.695,-43.980
2.1682164669036865, 2.845,-2.535,-40.264
2.1709961891174316, 1.793,-2.260,-37.319
2.1737773418426514, 0.770,-2.291,-35.526
2.176534652709961,-0.328,-2.146,-37.388
2.1793086528778076,-0.252,-2.848,-40.173
2.182063341140747,-0.115,-2.833,-47.566
2.184802293777466,-0.428,-3.138,-55.668
2.187587022781372,-1.114,-3.405,-62.351
2.1903910636901855,-1.587,-4.023,-75.161
2.193178653717041,-2.266,-4.336,-84.057
2.1959598064422607,-0.679,-5.083,-97.576
2.1987428665161133,-4.731,-5.167,-110.646
2.201516628265381,-4.647,-5.732,-125.149
2.2047245502471924,-3.907,-6.945,-140.888
2.20747709274292,-4.494,-6.762,-151.104
2.210174798965454,-3.838,-6.563,-153.858
2.2128732204437256,-0.153,-9.180,-151.486
2.2155706882476807,-3.037,-7.395,-148.098
2.218273401260376,-0.779,-6.785,-144.543
2.2209713459014893,-4.456,-6.342,-138.211
2.223670244216919,-3.929,-6.632,-132.389
2.2263681888580322,-1.717,-6.090,-127.011
2.2290706634521484, 0.015,-4.389,-124.638
2.2317686080932617, 0.366,-7.525,-121.647
2.2344655990600586,-0.328,-5.465,-120.609
2.237166166305542, 0.946,-6.647,-120.846
2.2398641109466553, 0.541,-6.617,-123.646
2.242563009262085, 0.328,-6.991,-124.348
2.2453882694244385, 2.182,-7.540,-125.759
2.2481067180633545, 0.160,-8.013,-126.240
2.2507810592651367,-1.908,-4.977,-125.225
2.253450632095337,-1.625,-6.945,-125.355
2.256119728088379,-2.488,-6.701,-126.248
2.2587921619415283,-1.618,-7.242,-124.554
2.261460542678833,-0.145,-7.281,-123.730
2.264129877090454,-1.877,-6.113,-125.317
2.266798734664917, 0.251,-7.334,-125.920
2.269469976425171, 1.091,-8.547,-122.647
2.272139310836792,-2.678,-6.304,-122.120
2.2748072147369385,-2.297,-5.121,-124.745
2.2774765491485596,-3.899,-4.458,-124.775
2.2801475524902344,-1.801,-6.068,-123.272
2.28281569480896, 1.983,-7.220,-121.220
2.2854843139648438, 0.099,-5.137,-120.350
2.288156509399414,-0.199,-5.297,-116.276
2.290825366973877, 1.449,-6.792,-113.766
2.2934932708740234, 2.350,-7.448,-112.560
2.2961606979370117,-2.121,-5.404,-115.879
2.2988531589508057,-0.679,-4.351,-117.420
2.301541805267334,-0.222,-5.747,-120.083
2.3042306900024414,-0.298,-7.006,-116.802
2.3069183826446533,-0.504,-5.289,-116.841
2.309607982635498, 2.205,-6.007,-117.443
2.3122963905334473, 2.220,-7.151,-115.864
2.314984083175659, 0.251,-2.848,-113.812
2.317673444747925, 2.365,-3.405,-110.569
2.3203606605529785, 4.684,-7.059,-107.907
2.3230485916137695, 2.723,-8.028,-107.182
2.325735569000244, 1.770,-4.244,-105.595
2.3284409046173096, 2.258,-2.512,-103.153
2.3311290740966797, 3.021,-4.893,-103.581
2.333815574645996, 2.144,-6.556,-103.024
2.336503744125366, 1.701,-7.723,-104.481
2.339195489883423,-0.351,-5.022,-104.504
2.3418829441070557, 0.816,-5.114,-105.396
2.344569444656372, 2.327,-3.237,-104.778
2.3473753929138184, 0.366,-2.390,-111.546
2.3501009941101074,-3.052,-4.252,-114.445
2.353468894958496,-4.105,-6.716,-119.694
2.3562111854553223,-3.685,-7.265,-125.042
2.3589351177215576,-1.625,-7.715,-124.806
2.3616464138031006, 0.732,-6.182,-125.065
2.364351749420166, 1.716,-4.534,-127.117
2.367243766784668,-0.931,-7.784,-126.309
2.3699557781219482,-1.740,-7.281,-124.661
2.372921943664551,-0.946,-2.665,-120.945
2.3756093978881836, 1.808,-2.215,-116.039
2.378365993499756, 1.197,-3.626,-108.952
2.381047010421753,-0.702,-5.434,-103.138
2.3837268352508545,-0.985,-5.213,-99.728
2.386404275894165,-5.150,-5.945,-94.151
2.3890910148620605,-3.212,-5.152,-92.449
2.391775608062744,-0.870,-3.672,-85.957
2.394453287124634,-1.442,-3.542,-84.423
2.3972182273864746,-2.556,-2.611,-80.830
2.3999409675598145,-1.496,-2.497,-77.130
2.4026522636413574,-3.266,-3.252,-73.391
2.405332088470459,-3.823,-4.412,-70.667
2.408020257949829,-0.130,-5.732,-69.660
2.4106996059417725,-1.946,-2.360,-66.075
2.413379430770874,-0.092,-2.665,-60.383
2.41605806350708, 0.343,-2.001,-56.843
2.418771266937256, 0.305,-1.864,-50.930
2.421481132507324,-0.382,-1.681,-48.435
2.4241600036621094,-1.625,-0.529,-45.078
2.426845073699951, 0.686,-0.536,-38.845
2.429947853088379, 1.793,-1.246,-32.437
2.432631492614746, 1.068,-1.131,-29.324
2.4353106021881104, 1.220,-0.696,-26.562
2.4379947185516357, 0.557,-0.918,-25.425
2.440683364868164, 0.526,-0.971,-25.265
2.4433610439300537, 0.847,-0.643,-24.121
2.4460394382476807,-0.435,-0.750,-24.265
2.4488015174865723, 1.869,-0.536,-21.496
2.45147967338562, 1.838,-0.727,-22.419
2.454158067703247, 2.517,-0.376,-19.337
2.456835985183716, 0.969,-0.849,-19.284
2.4595186710357666, 0.114,-0.956,-20.306
2.462197780609131, 0.412,-0.628,-17.468
2.464876651763916, 1.701,-0.643,-15.309
2.467560052871704, 1.915,-0.490,-13.157
2.47023868560791, 1.312,-0.361,-11.936
2.472916841506958, 0.480,-0.963,-10.937
2.475593328475952, 0.724,-1.139,-10.998
2.47843599319458, 0.702,-0.704,-12.097
2.4812076091766357, 1.098,-0.292,-13.447
2.48390531539917, 0.541,-1.192,-15.156
2.486603260040283, 0.084,-1.642,-17.727
2.4893083572387695,-1.007,-0.979,-19.825
2.49200701713562, 0.618,-1.276,-21.031
2.494704484939575,-0.450,-1.658,-24.327
2.4974324703216553,-0.672,-1.467,-28.141
2.5002360343933105,-0.664,-1.604,-30.110
2.5029380321502686,-0.290,-1.856,-30.491
2.5056395530700684,-0.016,-1.871,-35.351
2.5083441734313965,-0.336,-1.864,-37.358
2.511042356491089,-2.365,-1.765,-36.328
2.513740301132202, 1.022,-2.154,-32.841
2.51643705368042, 1.762,-0.010,-26.745
2.519148111343384, 0.686,-0.811,-21.565
2.521897315979004,-0.397,-2.650,-18.872
2.5246222019195557, 2.044,-2.932,-16.125
2.5273425579071045, 2.144,-2.833,-17.208
2.530043363571167, 2.807,-2.772,-18.711
2.5327417850494385, 2.472,-2.955,-22.831
2.5354387760162354, 1.899,-1.360,-25.463
2.5381438732147217, 0.457,-1.780,-25.578
2.540841579437256,-1.641,-2.711,-28.485
2.543560028076172,-2.030,-3.847,-37.045
2.546261787414551,-4.036,-3.985,-47.276
2.548997640609741,-4.982,-3.069,-56.568
2.5516960620880127,-3.670,-3.298,-60.528
2.554391860961914,-4.410,-3.649,-64.358
2.557093620300293,-5.463,-4.893,-65.586
2.5597941875457764,-5.059,-4.504,-68.341
2.5624911785125732,-4.822,-5.465,-71.087
2.565187692642212,-6.333,-5.709,-73.788
2.5678906440734863,-5.173,-4.732,-79.014
2.5705878734588623,-4.044,-5.350,-82.394
2.5732836723327637,-4.319,-4.992,-86.292
2.575985908508301,-3.373,-4.496,-89.558
2.578688859939575,-4.410,-5.045,-93.731
2.5813851356506348,-4.616,-5.114,-97.042
2.584083318710327,-2.640,-5.053,-103.481
2.5867791175842285,-3.014,-4.465,-112.591
2.5894827842712402, 0.221,-4.519,-120.564
2.5922203063964844, 1.754,-7.815,-127.728
2.594921112060547,-0.107,-8.776,-128.514
2.5976345539093018,-1.931,-9.981,-132.099
2.6006176471710205,-4.418,-6.586,-138.745
2.6033027172088623,-0.977,-6.991,-145.237
2.6059815883636475,-2.442,-5.389,-145.817
2.608664035797119,-2.373,-3.237,-146.618
2.611342668533325, 3.151,-4.313,-147.457
2.6140198707580566, 3.090,-8.341,-142.246
2.616698741912842,-1.900,-9.051,-141.606
2.6193792819976807,-1.961,-6.739,-141.323
2.6220571994781494,-2.182,-5.755,-143.009
2.6247334480285645,-0.008,-6.846,-143.612
2.627436876296997,-0.771,-8.021,-147.282
2.630115032196045, 1.053,-5.717,-148.602
2.6327924728393555, 4.371,-7.899,-145.733
2.6354691982269287, 1.861,-12.316,-149.471
2.63815975189209,-1.381,-12.079,-152.142
2.6408584117889404,-5.814,-10.485,-158.047
2.6435720920562744,-8.011,-7.044,-161.984
2.646271228790283, 0.953,-4.404,-163.685
2.649007558822632, 3.372,-3.870,-162.663
2.6517038345336914, 8.606,-6.945,-160.809
2.6544017791748047, 2.678,-13.895,-158.558
2.65710186958313,-3.601,-10.325,-160.420
2.6598029136657715,-2.022,-7.120,-161.305
2.66249942779541,-2.358,-5.877,-162.358
2.665196418762207,-2.259,-3.466,-153.614
2.6678996086120605, 5.195,-8.646,-146.221
2.670595407485962, 3.265,-12.141,-147.457
2.673292636871338, 0.961,-8.700,-148.220
2.675992965698242, 0.160,-6.861,-150.517
2.678696393966675,-2.343,-7.868,-152.699
2.681391954421997,-4.586,-4.687,-156.307
2.684089183807373,-6.768,-4.122,-155.728
2.686786413192749,-0.946,-7.113,-150.250
2.689490556716919, 0.847,-9.592,-153.172
2.692192316055298,-3.975,-8.684,-159.374
2.69488787651062,-5.867,-4.755,-165.333
2.6975886821746826,-4.013,-6.686,-164.730
2.70029878616333, 1.518,-8.532,-163.212
2.7029998302459717, 1.205,-9.829,-174.458
2.7056972980499268,-2.999,-10.447,-184.490
2.708404064178467,-8.057,-8.417,-188.999
2.7111012935638428,-2.724,-8.692,-190.174
2.713796377182007, 0.991,-9.264,-189.411
2.7164931297302246,-0.038,-7.860,-188.069
2.7192177772521973, 0.160,-11.027,-179.341
2.7219130992889404,-1.107,-9.142,-172.337
2.724616050720215, 2.967,-8.951,-164.181
2.7273168563842773,-1.511,-8.272,-158.093
2.7300162315368652,-1.313,-6.457,-150.395
2.7327120304107666,-2.152,-6.533,-144.032
2.735408306121826,-5.577,-7.754,-137.287
2.7381110191345215,-1.252,-6.655,-124.859
2.7408063411712646, 0.946,-4.999,-117.649
2.7435028553009033,-1.442,-3.771,-117.779
2.746199369430542,-2.869,-5.099,-110.165
2.748929977416992,-1.175,-5.228,-97.370
2.7516260147094727,-0.794,-4.999,-92.159
2.7543234825134277,-2.907,-5.678,-85.758
2.7570247650146484,-3.388,-4.298,-84.690
2.75972318649292,-6.424,-4.702,-78.221
2.7624223232269287,-2.625,-4.320,-71.530
2.7651450634002686,-1.519,-3.939,-70.217
2.767881393432617,-1.496,-3.077,-69.981
2.7705788612365723,-1.374,-3.001,-66.235
2.7732760906219482,-0.336,-3.191,-64.244
2.7759790420532227,-1.107,-3.397,-63.549
2.7786831855773926,-0.550,-3.077,-63.671
2.781381368637085,-2.541,-2.161,-65.350
2.784078598022461,-1.374,-2.665,-64.160
2.786776542663574,-1.824,-2.871,-65.937
2.789475679397583,-2.503,-3.443,-65.945
2.792171001434326,-3.418,-3.443,-66.670
2.7948694229125977,-3.853,-3.832,-68.524
2.7975707054138184,-3.884,-3.672,-69.950
2.8003339767456055,-3.716,-4.145,-70.095
2.8030271530151367,-3.693,-3.138,-67.600
2.8057069778442383,-5.555,-3.153,-65.739
2.808406114578247,-6.058,-2.238,-70.034
2.811089277267456,-4.639,-3.260,-71.102
2.813769578933716,-5.860,-3.710,-73.895
2.8164474964141846,-7.355,-3.161,-81.181
2.8191308975219727,-3.281,-3.359,-84.591
2.8220407962799072,-3.754,-3.054,-88.383
2.824727773666382,-3.289,-5.503,-88.894
2.827449321746826,-7.256,-3.802,-93.678
2.8301284313201904,-6.523,-3.710,-99.514
2.8328075408935547,-3.861,-3.916,-100.903
2.835484743118286,-1.114,-4.244,-102.352
2.8381781578063965,-2.083,-3.626,-105.229
2.840876340866089,-3.327,-5.183,-113.049
2.843573570251465,-1.290,-6.464,-122.616
2.8462722301483154,-2.968,-4.786,-132.244
2.8489761352539062,-1.892,-5.877,-143.391
2.8517072200775146,-1.915,-6.167,-153.340
2.8544065952301025,-1.717,-7.281,-165.501
2.8571105003356934, 1.846,-7.738,-173.130
2.8598129749298096,-0.504,-9.058,-179.348
2.8625106811523438,-3.929,-8.143,-184.872
2.8652074337005615,-6.493,-8.158,-189.961
2.867910385131836,-1.198,-8.982,-191.799
2.870608329772949,-2.518,-7.845,-192.234
2.8733041286468506, 2.548,-6.174,-187.077
2.87600040435791,-0.389,-8.616,-183.323
2.8787035942077637,-1.984,-9.234,-180.294
2.881399393081665,-6.874,-6.289,-169.399
2.884096384048462,-6.745,-7.075,-158.451
2.8867931365966797,-9.270,-7.471,-148.998
2.8894965648651123,-17.685,-4.877,-133.900
2.892197608947754,-15.641,-5.259,-120.190
2.8948943614959717,-18.837,-5.244,-112.927
2.8976500034332275,-23.842,-5.244,-111.416
2.9003522396087646,-22.950,-4.870,-114.132
2.9030508995056152,-24.933,-3.092,-112.049
2.905747175216675,-24.147,-5.396,-109.211
2.908456325531006,-28.122,-6.129,-113.072
2.911154270172119,-33.654,-3.748,-115.185
2.913848876953125,-33.738,-3.947,-116.413
2.9165470600128174,-31.556,-4.214,-116.993
2.919248104095459,-28.511,-6.464,-116.757
2.921945810317993,-28.839,-5.900,-119.312
2.924647569656372,-26.444,-4.107,-125.019
2.927349328994751,-23.743,-1.452,-135.960
2.9300506114959717,-17.823,-3.573,-147.083
2.9327471256256104,-11.574,-3.748,-157.932
2.9354774951934814,-9.827,-3.771,-167.591
2.938180685043335,-1.183,-4.603,-175.106
2.94087815284729, 4.997,-6.121,-186.123
2.943575859069824, 4.135,-3.489,-191.265
2.946270704269409,10.505,-3.809,-193.020
2.9489729404449463,13.412,-3.817,-200.772
2.951669931411743,13.282,-3.977,-198.284
2.954367160797119,18.715,-4.938,-198.963
2.9570655822753906,20.904,-5.213,-195.706
2.9597690105438232,23.971,-3.809,-189.999
2.9624645709991455,28.167,-4.824,-182.125
2.9651596546173096,29.297,-5.205,-173.413
2.9678609371185303,27.237,-5.175,-163.044
2.9705562591552734,27.603,-5.869,-152.081
2.9732532501220703,29.678,-5.839,-141.941
2.9759483337402344,28.221,-4.313,-134.037
2.978651762008667,26.764,-4.107,-124.783
2.981348991394043,30.204,-4.992,-116.665
2.984044313430786,26.931,-5.518,-111.950
2.9867424964904785,24.345,-2.520,-104.244
2.9894509315490723,12.848,-1.017,-97.050
2.9921483993530273, 6.599,-3.855,-95.745
2.9948527812957764,-2.472,-5.175,-94.692
2.9975554943084717,-2.564,-5.106,-95.326
3.000307559967041,-2.404,-5.030,-102.871
3.0030174255371094, 0.694,-5.030,-112.553
3.0056979656219482, 2.319,-4.908,-123.127
3.0083820819854736, 7.179,-5.190,-134.358
3.0110599994659424, 3.318,-5.175,-146.252
3.013737678527832, 4.348,-5.694,-154.743
3.016416549682617, 2.876,-7.357,-162.235
3.0191004276275635,-0.138,-8.295,-172.550
3.021777629852295,-0.855,-6.876,-180.279
3.0244555473327637, 1.526,-7.632,-188.885
3.0271337032318115, 3.212,-9.089,-193.569
3.029813528060913,-1.397,-8.349,-192.211
3.0324912071228027, 0.816,-8.517,-185.314
3.0351688861846924,-0.145,-7.685,-179.478
3.0378878116607666, 0.122,-7.151,-172.398
3.040585994720459, 2.556,-6.060,-160.862
3.0432844161987305, 5.035,-7.067,-148.937
3.04598069190979, 0.915,-6.861,-136.021
3.04868483543396,-1.900,-7.128,-123.745
3.0514109134674072, 0.106,-6.747,-115.795
3.0541088581085205,-1.877,-6.487,-107.296
3.056805372238159,-0.038,-5.236,-103.947
3.059511423110962, 2.838,-2.924,-95.410
3.0622074604034424, 3.418,-1.124,-88.146
3.0649027824401855, 4.554,-0.666,-79.296
3.0676050186157227, 2.548,-3.916,-76.908
3.0703012943267822, 1.327,-4.122,-73.506
3.0729987621307373, 0.587,-3.512,-76.832
3.0756947994232178, 2.403,-3.649,-77.885
3.0783979892730713, 2.502,-3.969,-76.786
3.08109450340271, 2.342,-3.863,-74.619
3.0837903022766113, 0.473,-3.580,-74.810
3.0864880084991455, 0.892,-2.306,-73.246
3.0892174243927,-0.542,-0.551,-71.934
3.0919156074523926,-0.374,-2.901,-74.002
3.094614028930664, 0.419,-3.031,-78.892
3.097409725189209, 0.847,-3.153,-85.400
3.100113868713379, 0.724,-3.718,-96.462
3.1028103828430176, 3.120,-3.123,-101.666
3.1055073738098145, 0.366,-5.358,-103.687
3.1082382202148438, 2.914,-4.862,-105.808
3.1109366416931152,-1.435,-5.450,-104.786
3.1136348247528076, 0.068,-4.969,-104.328
3.116333246231079,-1.496,-4.481,-102.703
3.119034767150879,-0.855,-4.816,-109.913
3.1218292713165283,-4.715,-4.763,-116.032
3.124542236328125,-3.701,-5.060,-123.860
3.127260684967041,-1.740,-5.038,-125.782
3.1299619674682617,-4.418,-5.869,-124.294
3.132659912109375,-1.145,-7.632,-114.674
3.1353559494018555,-5.272,-5.488,-109.043
3.1380603313446045,-2.884,-4.580,-105.595
3.1407582759857178, 0.389,-4.847,-98.866
3.1434683799743652,-4.105,-4.824,-96.905
3.1461689472198486,-3.769,-4.282,-94.067
