delta_t,x [dps],y [dps],z [dps]
3.2474184036254883, 0.056,-0.038, 1.139
3.2501208782196045, 0.139, 0.161, 1.131
3.2528200149536133, 0.139, 0.214, 1.467
3.255519151687622, 0.399,-0.022, 1.765
3.258233070373535, 0.384,-0.007, 1.955
3.2609527111053467, 0.391, 1.442, 2.505
3.263655424118042, 1.085,-2.098, 3.023
3.2664246559143066, 0.208, 0.298, 4.191
3.269162893295288, 0.361, 0.298, 6.563
3.271897315979004, 0.879, 0.908, 9.547
3.2746214866638184, 0.445, 0.985,17.603
3.2773423194885254, 0.376, 1.511,26.675
3.280094623565674,-0.425, 2.533,37.379
3.2828118801116943, 0.399, 2.877,49.273
3.285524845123291, 0.414, 2.587,56.765
3.2882258892059326, 1.345, 1.999,61.640
3.2909648418426514, 0.513, 5.066,68.583
3.293765068054199,-1.730, 4.624,75.938
3.29653000831604,-1.371, 4.212,80.630
3.299276113510132, 0.422, 4.426,79.966
3.302168130874634,-0.089, 5.593,77.585
3.304868221282959, 0.117, 3.098,76.853
3.3088185787200928,-0.158, 3.647,70.536
3.3114428520202637, 3.290, 2.511,65.943
3.314126491546631,-1.188, 3.106,67.232
3.316758632659912,-1.753, 2.350,65.081
3.3193812370300293,-0.608, 2.450,65.996
3.3219780921936035, 0.902, 2.228,66.408
3.324544668197632, 0.620, 2.282,67.538
3.3271121978759766, 1.970, 2.251,71.757
3.3296759128570557, 0.414, 2.495,72.909
3.3322391510009766,-0.250, 2.373,74.274
3.3348023891448975, 0.498, 3.296,76.609
3.3373665809631348,-1.165, 3.258,77.608
3.3399288654327393, 0.811, 4.403,79.096
3.3424904346466064, 2.085, 3.678,81.362
3.3450522422790527, 1.009, 4.708,81.789
3.3476264476776123, 2.100, 5.173,81.522
3.3501880168914795, 1.589, 4.296,80.218
3.3527493476867676, 1.345, 3.991,79.630
3.3553106784820557, 2.276, 3.869,80.111
3.3578739166259766, 1.909, 3.083,79.523
3.3604347705841064, 3.260, 3.098,79.310
3.3629963397979736, 1.787, 3.068,77.990
3.3655648231506348, 0.666, 3.823,77.349
3.368135452270508,-0.303, 3.563,76.845
3.370699167251587, 0.307, 3.998,76.754
3.373260259628296,-0.707, 3.243,76.853
3.3758232593536377,-0.181, 3.228,78.860
3.3783843517303467, 0.941, 3.815,78.776
3.3809447288513184, 1.627, 5.227,80.286
3.383504629135132, 1.940, 4.891,81.545
3.3860676288604736, 1.719, 4.952,82.545
3.388627290725708, 1.970, 5.784,82.926
3.3911871910095215, 2.009, 4.082,81.438
3.393747091293335, 2.558, 3.342,80.408
3.3963253498077393, 3.184, 4.555,80.851
3.3988850116729736, 3.100, 4.075,77.814
3.401446580886841, 1.215, 3.731,77.524
3.4040069580078125, 0.796, 3.937,77.822
3.4065701961517334,-0.448, 3.403,78.501
3.409130811691284,-0.074, 4.326,79.150
3.411691665649414, 1.284, 4.044,80.065
3.4142518043518066,-0.234, 4.548,81.850
3.4168615341186523,-1.066, 4.365,83.170
3.419424533843994,-1.173, 3.525,83.872
3.421984910964966, 1.017, 5.089,84.887
3.4245517253875732,-0.456, 4.731,86.550
3.4271223545074463,-0.410, 5.097,87.977
3.429694175720215,-0.265, 4.494,90.365
3.432265281677246, 0.223, 4.899,93.516
3.434835433959961, 0.460, 3.983,95.568
3.4374067783355713, 0.437, 2.602,95.675
3.439976692199707, 1.505, 2.892,95.125
3.44254732131958, 3.283, 3.884,95.896
3.445117235183716, 0.605, 3.205,93.661
3.4476876258850098, 1.513, 4.319,92.692
3.450258255004883, 0.872, 5.120,87.481
3.452828884124756, 0.323, 4.540,83.750
3.455399513244629,-0.501, 5.684,81.583
3.457970380783081, 0.414, 4.647,78.226
3.460541248321533,-0.189, 4.319,76.983
3.4631121158599854, 0.658, 3.792,72.817
3.465686082839966, 1.307, 3.838,72.077
3.46826434135437, 0.918, 5.555,71.581
3.4727349281311035, 2.444, 2.633,69.346
3.4753475189208984, 2.131, 2.762,69.086
3.477928876876831, 2.665, 3.045,65.890
3.4805006980895996, 1.673, 3.007,65.638
3.4830756187438965, 1.002, 3.083,64.875
3.485649824142456,-0.509, 3.289,65.165
3.48821759223938, 0.780, 3.937,67.278
3.490813970565796, 1.276, 1.748,66.118
3.4933888912200928,-1.043, 3.937,65.974
3.495967149734497,-0.608, 3.365,66.798
3.498540163040161,-0.982, 3.373,68.507
3.5011119842529297,-0.570, 3.350,69.819
3.50368332862854,-1.165, 3.159,71.261
3.5062549114227295, 0.475, 3.975,71.688
3.508826494216919, 0.353, 3.945,72.939
3.511396884918213,-0.334, 3.686,74.358
3.513967990875244, 0.498, 3.556,73.679
3.516538381576538,-0.051, 4.174,72.680
3.5191104412078857, 0.590, 4.105,73.847
3.5216798782348633, 0.048, 5.219,72.871
3.5242502689361572, 1.986, 3.235,72.863
3.5268213748931885, 1.765, 3.846,72.764
3.5293939113616943, 0.750, 4.342,73.679
3.5319645404815674,-0.051, 4.143,74.198
3.5345354080200195,-0.433, 2.945,72.809
3.537104845046997,-0.532, 3.190,71.810
3.539693832397461, 0.811, 3.304,71.749
3.542269706726074, 1.215, 2.755,71.169
3.5448415279388428, 1.177, 3.022,71.070
3.5474138259887695, 2.268, 2.587,70.338
3.5499837398529053, 1.597, 3.075,69.704
3.5525546073913574, 0.315, 3.144,69.147
3.5551249980926514, 1.360, 2.854,67.591
3.55769681930542,-0.295, 3.541,66.942
3.560267686843872, 1.345, 3.769,65.623
3.562838077545166,-1.920, 3.289,65.409
3.565408229827881,-1.928, 2.839,61.678
3.5679872035980225,-1.249, 3.510,59.595
3.5705597400665283,-0.913, 1.702,56.071
3.5731306076049805, 0.139, 1.763,52.622
3.5757038593292236, 0.490, 1.229,49.288
3.5782723426818848, 1.314, 1.420,47.205
3.580843210220337, 1.261, 1.633,45.565
3.5834150314331055, 1.314, 1.122,45.779
3.5859873294830322, 0.986,-0.160,42.864
3.588557720184326, 1.017, 2.030,42.773
3.5911309719085693, 0.689, 2.205,42.879
3.5937018394470215, 1.070, 2.549,43.055
3.596273183822632, 0.338, 2.480,42.795
3.598844289779663, 0.628, 2.053,42.689
3.6014134883880615, 0.445, 2.648,43.848
3.6039838790893555,-0.105, 2.411,41.811
3.606555223464966,-0.044, 3.052,42.322
3.609125852584839,-0.212, 2.801,42.879
3.6116960048675537,-0.189, 3.304,43.925
3.614266872406006,-1.211, 2.579,44.359
3.616837501525879,-2.386, 2.495,44.344
3.619410514831543,-0.021, 3.068,44.009
3.6219828128814697,-0.715, 2.297,43.307
3.6245529651641846,-0.250, 2.266,42.307
3.6271255016326904, 0.162, 2.663,41.315
3.6296963691711426, 0.345, 1.954,40.186
3.6322672367095947, 0.330, 2.114,40.423
3.6348376274108887, 0.605, 2.389,41.537
3.63740873336792, 0.742, 1.900,43.917
3.639979362487793, 0.353, 1.854,46.992
3.642549991607666, 1.322, 2.183,48.044
3.6451218128204346, 1.490, 2.266,52.408
3.647692918777466, 1.101, 3.151,55.102
3.6502645015716553, 0.864, 3.182,55.964
3.65283465385437, 0.208, 1.771,60.183
3.6554059982299805,-0.028, 4.105,61.716
3.6579749584198, 0.017, 5.486,61.587
3.6605522632598877, 1.337, 2.472,61.846
3.6631243228912354, 1.642, 3.251,62.189
3.665696620941162, 1.696, 2.511,62.144
3.668269395828247, 1.116, 2.862,60.961
3.670842170715332, 0.757, 2.572,58.802
3.6734132766723633,-0.395, 3.243,56.109
3.6759848594665527, 1.284, 3.007,55.254
3.678555965423584,-0.128, 2.945,51.142
3.6811256408691406, 0.262, 3.426,50.448
3.6836962699890137, 1.337, 3.121,49.341
3.6862664222717285, 0.338, 2.602,47.999
3.6888372898101807, 0.590, 3.167,46.503
3.691406726837158, 0.521, 2.160,45.573
3.6939773559570312, 0.811, 2.236,42.193
3.6965484619140625, 1.009, 2.007,41.338
3.6991186141967773, 0.628, 1.870,41.147
3.7016894817352295, 1.230, 2.076,40.972
3.704258918762207, 1.536, 1.984,41.491
3.7068305015563965, 0.399, 2.045,41.254
3.7094006538391113, 1.093, 1.618,39.095
3.7119710445404053, 1.070, 1.977,37.440
3.714541435241699, 0.849, 2.251,35.830
3.7171125411987305,-0.334, 2.427,34.617
3.7196826934814453,-0.036, 2.045,33.686
3.7222533226013184,-0.097, 2.251,32.725
3.724823474884033,-0.372, 2.114,32.854
3.7273948192596436,-0.326, 1.755,32.801
3.7299644947052, 0.033, 1.946,32.480
3.732534408569336,-0.372, 1.359,33.358
3.735105037689209, 0.086, 1.221,33.884
3.7376766204833984, 0.689, 0.756,35.517
3.7402467727661133, 3.306, 0.931,38.668
3.742816686630249, 1.772, 1.198,40.224
3.7453861236572266, 1.856, 1.366,45.428
3.747957229614258, 0.674, 1.572,46.343
3.75052809715271, 0.048, 1.366,46.854
3.753098487854004, 1.177, 2.404,47.426
3.7556705474853516, 0.284, 2.167,50.112
3.7582409381866455, 0.353, 2.312,51.272
3.760810613632202,-0.494, 2.617,51.745
3.7633814811706543,-1.417, 3.022,53.690
3.7659523487091064,-1.028, 3.174,53.110
3.7685275077819824,-1.928, 3.190,52.996
3.7711005210876465,-0.646, 2.549,53.133
3.7736737728118896, 0.628, 2.739,54.247
3.7762465476989746, 0.628, 2.099,53.896
3.7788186073303223, 1.124, 2.198,51.996
3.781390905380249, 0.887, 2.152,49.372
3.783963203430176, 1.169, 2.251,46.862
3.786536931991577, 0.925, 2.404,44.741
3.7891087532043457, 0.422, 2.099,42.666
3.7916812896728516, 1.078, 1.961,40.720
3.79425311088562, 1.208, 2.144,39.919
3.796828031539917,-0.021, 1.824,36.494
3.7994003295898438, 0.559, 2.060,35.303
3.801973581314087, 0.658, 2.030,34.716
3.8045456409454346,-0.044, 3.548,33.396
3.8071186542510986, 0.666, 1.610,33.297
3.809691905975342, 0.437, 1.793,32.366
3.8122642040252686, 0.666, 1.206,30.924
3.81483793258667, 1.208, 0.779,32.145
3.8174123764038086, 1.475, 0.977,28.353
3.8199868202209473, 1.505, 0.763,30.474
3.8225600719451904, 1.246, 0.580,30.504
3.825132369995117, 1.574, 0.786,31.298
3.8277039527893066, 1.559, 0.809,32.427
3.8302760124206543, 1.780, 0.771,34.060
3.8328473567962646, 2.413, 0.756,34.235
3.8354196548461914, 2.405, 0.741,37.493
3.8379921913146973, 2.604, 1.206,38.523
3.8405635356903076, 3.161, 1.229,43.116
3.8431360721588135, 4.091, 0.763,44.649
3.8457083702087402, 4.320, 1.336,48.006
3.848280668258667, 4.526, 1.641,53.248
3.8508687019348145, 3.771, 3.624,56.574
3.853440761566162, 3.138, 2.419,57.665
3.8560304641723633, 1.986, 2.572,62.121
3.8585963249206543, 1.780, 3.441,63.685
3.861156702041626, 1.719, 3.815,67.995
3.863720655441284, 1.345, 3.037,69.094
3.8662915229797363,-1.852, 4.281,69.979
3.8689095973968506,-1.890, 4.601,70.330
3.8714821338653564,-1.699, 4.769,69.605
3.874051809310913,-2.714, 4.571,67.675
3.8766252994537354,-1.966, 4.593,66.233
3.879194974899292,-2.584, 4.487,63.601
3.881765604019165,-2.455, 4.464,63.265
3.88433575630188,-2.088, 4.601,58.573
3.8869071006774902,-2.226, 3.953,56.155
3.8894779682159424,-1.219, 3.190,54.812
3.8920485973358154, 0.101, 2.732,53.896
3.8946192264556885, 1.017, 2.480,53.957
3.8971896171569824, 2.131, 2.053,52.416
3.8997597694396973, 2.573, 1.854,51.813
3.902330160140991, 3.000, 1.809,53.072
3.9049015045166016, 3.733, 1.374,54.217
3.9074716567993164, 3.802, 1.969,55.643
3.9100422859191895, 5.213, 2.129,58.253
3.912612199783325, 2.886, 2.617,60.221
3.9151816368103027, 2.505, 3.167,62.678
3.917752981185913, 3.100, 4.105,65.195
3.920323610305786,-0.112, 4.021,67.965
3.9228951930999756,-1.058, 4.571,69.224
3.9254815578460693,-1.837, 4.769,68.384
3.928053617477417,-0.654, 4.891,67.049
3.9306256771087646,-2.394, 5.211,66.004
3.933196783065796,-2.844, 4.700,63.647
3.9357693195343018,-3.088, 4.227,60.686
3.9383394718170166,-2.600, 3.800,57.909
3.9409101009368896,-1.974, 3.037,54.850
3.943481683731079,-0.669, 2.114,53.416
3.9460530281066895, 0.620, 3.586,48.945
3.9486231803894043, 1.795, 0.893,48.014
3.9511947631835938, 1.734, 0.054,46.923
3.953765392303467, 5.076,-0.534,46.839
3.9563376903533936, 5.594,-0.747,47.289
3.958908796310425, 6.609,-1.197,48.113
3.961479663848877, 7.448,-1.045,52.111
3.96405029296875, 7.128, 0.237,52.134
3.966620683670044, 9.096, 1.023,56.101
3.9691953659057617, 7.082, 0.336,58.298
3.9717679023742676, 5.160, 1.038,60.389
3.9743380546569824, 2.222, 3.212,61.739
3.9769084453582764, 2.993, 5.585,60.900
3.9794793128967285,-1.951, 3.342,60.091
3.9820497035980225,-2.264, 5.044,61.358
3.984621286392212,-1.570, 5.768,57.810
3.987192392349243,-3.294, 4.509,56.147
3.989763021469116,-1.837, 5.395,55.361
3.992332935333252,-2.493, 5.478,54.224
3.994903802871704,-0.509, 4.670,51.920
3.997474431991577,-1.150, 3.388,50.501
4.00004506111145, 0.620, 3.464,49.944
4.0026161670684814, 0.200, 2.877,47.121
4.005186080932617,-0.173, 2.289,45.786
4.007757902145386, 0.422, 2.205,42.261
4.010328531265259, 0.933, 2.091,40.880
4.013033866882324, 0.582, 3.617,38.348
4.015735626220703,-0.486, 1.458,37.371
4.0184407234191895,-1.806, 1.870,34.830
4.021140098571777,-0.692, 1.923,32.282
4.023836851119995,-2.203, 1.778,31.306
4.026536703109741,-2.401, 1.343,30.985
4.029233694076538,-1.341, 0.840,30.665
4.031930923461914,-0.059, 0.321,30.848
4.034625291824341, 1.909, 0.084,31.779
4.037325143814087, 3.588, 0.084,32.984
4.04002571105957, 3.672,-0.297,34.693
4.042721271514893, 3.756,-0.030,37.073
4.045417308807373, 3.710,-0.030,40.804
4.048116445541382, 3.687, 0.176,44.771
4.050812244415283, 3.542, 1.107,49.418
4.05350661277771, 2.901, 1.847,51.752
4.056203365325928, 1.726, 2.419,57.139
4.058901309967041, 3.191, 1.862,57.619
4.061598539352417, 0.483, 4.769,62.907
4.064295291900635, 0.269, 4.708,65.150
4.066995859146118, 0.414, 4.853,66.546
4.070114374160767,-0.135, 4.418,65.661
4.072904109954834,-1.211, 5.333,65.134
4.075658321380615,-1.409, 5.707,64.448
4.0783796310424805,-0.982, 4.204,62.868
4.081100702285767,-4.492, 4.708,61.831
4.083820343017578,-1.303, 4.799,61.236
4.086543321609497,-2.142, 3.937,56.711
4.089260578155518,-2.294, 4.715,53.995
4.091989040374756,-0.112, 5.593,53.255
4.094710350036621,-0.631, 2.259,48.342
4.097435474395752, 0.567, 2.434,49.128
4.100152492523193, 1.711, 1.984,51.707
4.102869749069214, 2.360, 2.083,52.927
4.105586528778076, 1.528, 2.556,52.676
4.108306407928467, 0.712, 2.884,53.545
4.111023902893066, 0.223, 3.327,55.300
4.11374306678772,-0.189, 3.426,56.795
4.116466760635376,-0.273, 3.945,58.481
4.11918306350708,-0.418, 3.983,59.122
4.121901035308838, 0.071, 4.029,58.878
4.124618291854858, 0.872, 1.755,59.443
4.127340316772461, 1.101, 3.052,58.626
4.130056619644165, 0.445, 3.541,58.924
4.1327738761901855, 0.483, 3.274,59.771
4.1354968547821045, 0.071, 3.312,60.488
4.138210773468018, 1.528, 3.289,61.083
4.140949726104736, 0.231, 3.228,59.687
4.1436755657196045, 0.284, 3.380,62.655
4.146398544311523, 0.017, 3.251,62.365
4.1491172313690186,-0.242, 4.151,63.059
4.15183424949646,-0.814, 4.113,65.333
4.154552221298218,-0.738, 4.052,65.493
4.15730881690979,-2.447, 3.411,67.538
4.160026788711548, 0.818, 3.708,72.535
4.162744522094727, 1.902, 3.144,73.321
4.165488004684448, 0.979, 3.846,77.601
4.16821551322937,-1.158, 4.723,79.600
4.170933723449707,-1.951, 5.250,80.294
4.173649549484253,-3.217, 6.478,81.576
4.176395416259766,-3.652, 6.798,82.888
4.1791112422943115,-5.125, 6.714,84.734
4.181829452514648,-4.926, 6.501,86.672
4.1845479011535645,-5.308, 6.676,87.649
4.1872899532318115,-6.132, 7.004,88.297
4.190007925033569,-7.856, 6.012,82.186
4.192723751068115,-8.253, 6.325,78.593
4.1954405307769775,-4.926, 3.907,70.956
4.198180198669434,-2.889, 3.853,64.875
4.2008960247039795,-1.615, 2.709,58.977
4.203613519668579,-2.439, 2.038,57.436
4.206359148025513, 0.376, 2.739,58.192
4.2091147899627686,-0.547, 2.259,58.756
4.2119011878967285,-0.318, 3.220,60.641
4.214632749557495, 1.223, 2.816,62.319
4.217353820800781,-0.677, 1.610,64.341
4.220296144485474, 1.002, 3.228,68.751
4.22299337387085,-1.264, 5.494,72.855
4.225690841674805,-3.050, 6.241,74.221
4.228383302688599,-6.292, 6.684,74.320
4.231076240539551,-6.025, 7.073,75.030
4.233768939971924,-5.697, 7.081,71.894
4.236467361450195,-6.582, 7.554,70.727
4.239172458648682,-5.979, 5.158,66.790
4.2418742179870605,-2.142, 4.235,67.004
4.244568109512329,-2.516, 4.395,67.309
4.247291088104248,-2.622, 4.876,66.836
4.249984502792358,-2.714, 4.555,68.819
4.252678394317627, 0.452, 4.014,69.392
4.255371332168579, 0.185, 4.838,74.015
4.258069038391113, 0.170, 5.532,76.929
4.260761737823486, 2.032, 6.539,82.125
4.263453006744385, 3.817, 5.829,82.354
4.266154766082764, 3.008, 5.295,82.239
4.268874406814575, 3.260, 3.716,80.523
4.271593332290649, 0.628, 4.891,79.066
4.274307727813721,-3.324, 4.639,71.848
4.2770256996154785,-2.950, 5.433,67.896
4.279740571975708,-3.073, 3.808,65.035
4.282457113265991,-2.950, 3.617,58.520
4.2851738929748535,-1.173, 2.930,54.400
4.28789210319519, 0.056, 3.533,48.823
4.290610074996948,-0.379, 1.481,46.778
4.293324947357178, 2.047, 1.023,44.184
4.296048879623413, 0.864, 0.199,40.507
4.2987658977508545, 1.581, 0.542,39.645
4.301480054855347, 1.581, 1.557,35.799
4.304194450378418, 2.535,-0.198,31.687
4.306921005249023, 3.115,-0.534,28.925
4.309637546539307, 2.787,-0.953,26.514
4.312353610992432, 2.848,-0.732,24.493
4.31507420539856, 2.093,-0.900,23.012
4.317799091339111, 3.695,-0.610,23.234
4.320516347885132, 3.428,-1.129,22.494
4.323293685913086, 5.152,-0.923,21.265
4.326066493988037, 3.130,-0.831,20.930
4.32885479927063, 3.023,-0.656,21.929
4.331632137298584, 3.718,-0.961,23.844
4.334392070770264, 5.068,-1.197,27.102
4.337188482284546, 5.701,-0.633,30.367
4.339948654174805, 6.075,-0.694,37.478
4.342700242996216, 5.396,-0.297,40.171
4.345538139343262, 4.076, 1.015,45.939
4.3485798835754395, 3.901, 1.130,53.026
4.351353168487549, 3.794, 2.167,56.170
4.354127883911133, 3.840, 2.022,62.556
4.356922388076782, 4.870, 1.984,66.622
4.359705448150635, 4.435, 2.991,69.178
4.363715171813965, 1.833, 2.190,68.255
4.3664281368255615,-1.753, 4.563,68.735
4.369131326675415,-2.348, 4.708,66.836
4.371826410293579,-2.859, 4.349,63.761
4.3745200634002686,-1.539, 2.999,61.739
4.377215385437012, 2.176, 1.740,61.190
4.379908323287964, 2.794, 0.886,56.330
4.382599830627441, 4.694, 0.657,52.828
4.385290622711182, 2.207, 0.969,46.938
4.387990951538086, 1.581, 1.587,43.932
4.390683650970459, 1.314, 1.374,42.391
4.393375635147095, 1.780, 0.588,43.017
4.396071195602417, 1.604, 0.237,44.756
4.39876389503479, 4.374,-0.205,45.290
4.401454448699951, 3.535, 0.580,46.114
4.404146432876587, 2.138, 0.947,46.976
4.406853675842285, 2.123, 1.030,48.304
4.409544944763184, 3.168, 1.626,50.600
4.41223669052124, 2.482, 2.282,52.935
4.415094375610352, 0.803, 2.709,53.767
4.417768478393555, 1.787, 3.060,59.061
4.42046046257019,-0.318, 2.747,63.433
4.423128366470337,-0.006, 4.899,70.772
4.425799369812012,-3.988, 4.029,76.266
4.428464889526367,-1.020, 3.754,80.302
4.431129693984985,-0.623, 5.364,83.597
4.433793067932129,-2.477, 5.509,88.549
4.4364612102508545,-3.881, 5.814,94.301
4.439123868942261, 0.231, 5.318,100.512
4.441787004470825, 3.123, 5.539,104.395
4.444456338882446,-1.547, 5.974,104.723
4.447124242782593,-3.782, 6.630,107.538
4.449788808822632,-1.440, 7.714,110.911
4.4524524211883545,-0.707, 7.050,117.991
4.4551191329956055, 1.269, 9.118,122.050
4.4577860832214355,-1.394, 8.751,121.973
4.460450649261475,-2.554, 8.576,121.203
4.463113069534302,-6.605, 7.706,119.639
4.4657838344573975,-4.942, 6.180,116.518
4.468480110168457,-4.957, 5.555,114.825
4.471167325973511,-0.463, 6.577,112.383
4.47385048866272, 5.915, 6.821,108.927
4.476532459259033, 3.672, 5.112,102.846
4.4792163372039795, 2.108, 3.678,98.612
4.481897354125977, 3.031, 3.380,91.036
4.484583377838135, 1.024, 4.647,90.800
4.487268447875977,-3.118, 4.822,85.978
4.489954471588135,-3.706, 4.410,81.072
4.492637395858765,-3.187, 3.663,73.595
4.495321035385132,-1.821, 4.517,66.088
4.49800705909729,-1.997, 3.953,62.853
4.50068998336792, 1.284, 3.686,63.730
4.503399848937988, 2.474, 3.167,61.663
4.506108045578003,-0.372, 2.884,59.176
4.508793354034424, 2.390, 2.541,54.270
4.511475563049316, 2.703, 1.504,52.126
4.51429009437561, 2.878, 3.640,48.785
4.516998052597046, 1.612, 1.252,45.878
4.519715785980225, 0.475, 1.511,41.331
4.522432565689087,-0.921, 1.587,35.914
4.525149345397949,-2.027, 1.381,29.192
4.527872085571289,-1.600, 1.793,25.828
4.53058934211731,-0.814,-0.251,23.760
4.533304929733276,-0.356, 1.305,24.332
4.536052942276001, 0.307, 0.992,23.371
4.538767576217651, 0.971, 1.290,24.912
4.5414838790893555, 0.445, 0.817,25.477
4.544199705123901, 0.277, 1.229,25.004
4.546920537948608, 0.086, 1.740,25.179
4.549635410308838,-0.219, 1.633,24.653
4.5523505210876465,-0.860, 1.816,23.882
4.555067777633667,-1.280, 1.626,23.073
4.557788372039795,-1.226, 1.854,22.181
4.560503005981445,-1.180, 1.755,19.449
4.563218593597412,-1.455, 3.632,17.985
4.56593918800354,-1.798, 1.244,11.484
4.568656921386719,-2.119, 1.069, 8.600
4.571373701095581,-1.486, 0.672, 1.917
4.574090003967285,-0.234, 0.542,-0.402
4.576842784881592, 0.933,-0.228, 0.353
4.579554557800293, 0.910,-0.267, 0.910
4.582265853881836,-0.410, 0.214, 0.407
4.5850043296813965,-0.623, 0.298, 0.338
4.587754964828491,-0.387, 0.344, 0.170
4.590474367141724, 0.277,-0.198, 0.170
4.593191862106323, 0.078,-2.128, 0.262
4.595910549163818, 0.429,-0.152, 0.521
4.598630428314209,-0.082,-0.251, 0.010
4.601347208023071,-0.143,-0.244, 0.208
4.604066848754883, 0.536,-0.381, 0.628
4.60679030418396, 0.139,-0.610, 0.719
4.609507083892822, 0.330,-0.312, 0.551
4.612223386764526,-0.227,-0.350, 2.909
4.614971160888672,-0.166,-0.503, 0.933
4.617689847946167,-0.372,-0.305, 1.856
4.620407819747925,-0.204, 1.687, 3.985
4.623105764389038, 0.879,-0.457,10.058
4.625805377960205, 3.405,-0.686,21.197
4.628498792648315, 4.252,-0.434,30.634
4.631191730499268, 2.680, 1.389,39.828
4.633883714675903, 0.933, 2.106,43.352
4.636582136154175,-2.958, 2.236,46.557
4.639275074005127,-1.394, 2.121,49.357
4.641968727111816,-0.418, 1.923,50.951
4.644660711288452,-1.554, 2.083,49.380
4.6473588943481445, 0.155, 2.244,48.403
4.650051832199097, 0.597, 1.999,46.290
4.6527416706085205, 1.528, 1.946,44.466
4.655432462692261, 2.436, 2.183,43.993
4.65814995765686, 0.994, 1.877,43.589
4.660869836807251,-0.250, 1.931,38.264
4.663586139678955,-1.364, 2.152,35.242
4.666307687759399,-2.340, 1.832,30.817
4.669044733047485,-1.913, 1.328,26.888
4.671857833862305,-1.165, 1.084,24.477
4.674632787704468,-1.005, 0.786,22.906
4.677366018295288,-1.432, 1.008,21.387
4.680082559585571,-2.966, 1.359,18.923
4.682798624038696,-3.538, 1.244,16.962
4.685517072677612,-3.675, 1.328,15.642
4.688236951828003,-4.301, 0.779,15.620
4.690977334976196,-1.074, 0.741,15.993
4.693694829940796,-0.906, 0.901,14.689
4.696418046951294,-1.241, 0.565,17.214
4.699133396148682, 0.086, 0.824,19.900
4.701852083206177, 0.406, 0.779,22.906
4.704568862915039,-0.280, 1.137,25.324
4.7072858810424805,-1.631, 1.137,24.401
4.71000337600708,-0.860, 2.121,29.627
4.712718486785889,-2.310, 2.228,31.725
4.715497970581055,-2.218, 1.458,35.349
4.7182183265686035,-0.288, 1.832,41.170
4.72093391418457,-0.959, 2.762,42.391
4.723650693893433,-0.181, 3.197,51.371
4.726389408111572, 2.054, 4.036,59.389
4.729105472564697, 3.473, 3.090,63.479
4.731820583343506, 4.122, 0.695,64.791
4.734536409378052,-1.188, 2.358,65.684
4.737254858016968,-2.691, 4.349,65.783
4.739973068237305,-5.468, 3.548,68.041
4.742708683013916,-1.600, 4.197,67.782
4.745429754257202, 1.124, 3.815,66.706
4.748148202896118, 3.077, 4.311,66.035
4.750863790512085, 1.406, 5.593,62.022
4.75357985496521,-2.531, 3.052,59.176
4.756302833557129,-2.569, 1.732,57.421
4.759019136428833,-5.026, 3.457,52.882
4.761735439300537,-2.859, 2.114,50.616
4.764451503753662,-2.317, 2.358,46.694
4.76718544960022, 0.841, 2.106,42.391
4.769921541213989, 0.155, 3.624,38.096
4.772651672363281, 1.841, 2.083,34.380
4.7753965854644775,-0.883, 1.504,29.215
4.778127670288086,-2.142, 1.519,23.119
4.780844211578369,-2.920, 1.191,18.603
4.7835609912872314,-4.003, 0.924,13.476
4.786279201507568,-5.407, 0.741,10.111
4.788997173309326,-5.857, 0.115, 4.496
4.7917139530181885,-6.689, 0.298, 2.909
4.794429779052734,-6.285, 1.656, 1.047
4.797152042388916,-5.178,-0.343, 1.391
4.799869775772095,-5.346,-0.518, 1.543
4.802587270736694,-4.507,-0.343, 2.283
4.805305242538452,-7.002,-1.388, 3.260
4.8080222606658936,-6.307,-1.983, 9.897
4.810738801956177,-0.379,-0.152,21.944
4.813454627990723, 3.481,-0.884,32.519
4.81620454788208, 8.494,-0.701,43.764
4.8191094398498535,13.041, 1.023,56.933
4.821805715560913,16.436, 2.991,68.903
4.824496746063232,18.236, 4.960,76.090
4.82719349861145,20.075, 3.708,81.751
4.82988429069519,21.998, 6.821,80.950
4.832578182220459, 9.722,-1.823,70.811
4.835271596908569,-3.813, 1.938,62.105
4.837968111038208,-4.751, 6.760,60.938
4.840661287307739,-3.942, 2.656,54.758
4.843353509902954,-2.119, 2.602,46.465
4.846048593521118, 1.414, 3.029,36.204
4.848742485046387, 0.323, 1.908,30.253
4.851435422897339, 1.269, 1.191,21.258
4.854126691818237,-0.311, 1.114,10.493
4.856885671615601,-1.112, 0.748, 2.688
4.859602928161621, 1.330,-0.534,-0.578
4.862321376800537, 3.580,-1.922, 0.963
4.865039825439453, 1.620,-1.258, 0.666
4.8677659034729,-0.280,-0.694, 0.819
4.870487451553345,-0.700,-0.816, 1.047
4.873204231262207, 1.345,-1.434, 1.292
4.875948905944824, 3.023,-1.625, 3.847
4.878667593002319, 4.969,-1.678, 7.448
4.881383419036865, 5.060,-2.067,16.787
4.884101152420044, 7.982,-2.372,28.361
4.886842250823975, 8.936,-4.058,42.475
4.889560222625732, 9.302,-1.121,53.087
4.892276287078857, 6.373,-0.129,57.940
4.894991159439087, 7.158, 1.420,63.921
4.897733926773071, 3.947, 3.922,68.712
4.900448560714722, 0.315, 3.533,68.247
4.9031662940979,-3.553, 4.708,69.208
4.905885934829712,-0.814, 5.440,69.193
