delta_t,x [dps],y [dps],z [dps]
3.187908887863159, 4.059, 4.397,162.738
3.190627098083496, 7.637, 3.314,158.283
3.1933462619781494, 6.363, 6.648,159.183
3.1960949897766113, 0.160, 8.227,151.653
3.19881534576416,-2.663, 7.662,141.925
3.2015366554260254,-4.418, 6.404,132.167
3.2042558193206787,-0.504, 4.222,126.613
3.206982135772705, 4.700, 4.946,121.814
3.2096993923187256, 3.975, 4.763,115.474
3.212419033050537, 2.861, 4.275,113.956
3.215144634246826, 0.557, 3.649,107.662
3.217863082885742, 1.839, 3.413,106.159
3.2205824851989746, 4.013, 3.024,104.595
3.2233006954193115, 3.998, 3.550,108.119
3.226025104522705, 1.579, 4.290,109.165
3.2287440299987793, 3.219, 3.627,107.700
3.2314608097076416, 3.296, 5.213,106.777
3.234182119369507, 0.397, 4.718,106.769
3.2369022369384766, 1.213, 4.718,107.967
3.2396225929260254, 1.633, 3.703,107.143
3.242342233657837, 0.763, 5.267,106.456
3.2450671195983887, 0.328, 5.053,101.512
3.2477855682373047, 1.358, 4.595,99.895
3.2505040168762207, 2.327, 4.908,97.316
3.2532222270965576, 2.556, 5.480,96.698
3.255945920944214, 1.770, 5.809,91.640
3.25866436958313,-0.427, 5.404,87.413
3.261385202407837,-1.778, 5.122,84.896
3.264103651046753,-0.343, 5.267,78.479
3.2668299674987793,-0.954, 3.855,70.514
3.2695508003234863,-1.503, 2.307,63.220
3.2722702026367188, 0.336, 2.093,54.569
3.2749946117401123, 1.831, 1.811,48.274
3.2777156829833984, 1.274, 1.521,42.056
3.2804367542266846, 1.297, 1.811,36.464
3.2831573486328125, 1.015, 2.101,31.070
3.2858827114105225, 0.732, 1.849,25.470
3.2886030673980713, 0.282, 1.284,22.075
3.2913222312927246, 0.908, 3.581,15.872
3.2940428256988525, 0.679, 0.949,11.211
3.2967941761016846, 0.778, 0.903, 5.367
3.299514055252075, 0.496, 0.201, 2.666
3.3022348880767822, 0.641,-0.547,-1.515
3.3049569129943848, 1.297,-0.768,-5.360
3.307652711868286, 2.525,-0.470,-5.604
3.310352087020874, 2.029, 1.635,-5.894
3.3130476474761963, 0.831, 1.277,-5.147
3.315868854522705,-0.481, 3.138,-4.788
3.3185856342315674,-3.411, 4.840,-2.865
3.3213024139404297,-5.020, 5.908,-0.012
3.324016809463501,-10.307, 7.014, 1.491
3.326738119125366,-11.192, 8.563, 0.942
3.329455614089966,-9.323, 5.572,-3.377
3.3321704864501953,-4.791, 3.497,-4.643
3.334892749786377,-1.702, 1.864,-3.026
3.3376078605651855,-0.176, 0.880,-5.559
3.340324640274048, 0.213, 0.888,-6.207
3.343041181564331, 0.221, 0.941,-5.101
3.345762252807617,-0.359, 1.277,-8.549
3.3484792709350586,-0.931, 0.727,-9.617
3.3511972427368164,-1.122, 0.727,-11.250
3.353914499282837,-0.260, 0.117,-12.356
3.3566625118255615, 0.259, 0.163,-16.377
3.3593785762786865, 0.892,-1.699,-23.167
3.362095832824707, 2.960,-2.263,-36.160
3.364816665649414, 5.607,-3.278,-49.924
3.3675148487091064, 2.693,-4.384,-70.378
3.370211601257324,-2.236,-5.437,-96.295
3.3729054927825928, 0.908,-9.801,-129.773
3.3756039142608643, 4.631,-13.219,-162.350
3.378300666809082,-0.168,-13.707,-187.703
3.3809967041015625,-3.929,-13.761,-211.979
3.383690595626831,-3.426,-14.928,-231.625
3.386394500732422, 0.854,-16.797,-248.997
3.3890914916992188,-0.916,-17.652,-248.997
3.39178729057312,-2.731,-18.293,-248.997
3.39448618888855, 4.021,-22.199,-248.997
3.3972113132476807, 6.477,-25.991,-248.997
3.3999087810516357,-1.663,-22.619,-248.997
3.402604103088379,-7.080,-23.450,-248.997
3.4053239822387695,-7.050,-24.976,-248.997
3.408020257949829,-4.814,-26.731,-248.997
3.4107160568237305,-0.725,-28.104,-248.997
3.4134128093719482, 0.969,-27.662,-248.997
3.4161159992218018,-4.578,-27.196,-248.997
3.418813943862915,-9.178,-25.907,-248.997
3.421509265899658,-10.208,-24.793,-248.997
3.424213409423828,-5.181,-24.206,-248.997
3.426914691925049,-4.563,-25.335,-248.997
3.4296090602874756,-6.012,-23.565,-248.997
3.432305335998535,-5.486,-21.451,-248.997
3.4350051879882812,-4.677,-19.834,-248.997
3.4377031326293945,-5.837,-17.957,-248.997
3.4403982162475586,-7.561,-17.148,-248.997
3.443094253540039,-6.622,-16.157,-248.997
3.4457950592041016,-3.922,-15.745,-248.997
3.4484896659851074,-5.112,-14.303,-248.997
3.451185703277588,-5.409,-14.592,-248.997
3.4538817405700684,-7.240,-15.760,-248.997
3.4566006660461426,-6.859,-18.850,-248.997
3.4593217372894287,-8.301,-21.558,-248.997
3.4620401859283447,-3.479,-24.511,-248.997
3.4647631645202637,-0.130,-23.778,-248.997
3.4674839973449707,-0.977,-25.998,-248.997
3.4702036380767822,-7.286,-27.814,-248.997
3.4729220867156982,-10.101,-29.546,-248.997
3.4756457805633545,-5.875,-31.888,-248.997
3.478365659713745,-1.274,-33.140,-248.997
3.4811410903930664, 0.068,-33.132,-248.997
3.4839112758636475, 0.648,-30.439,-248.936
3.486675977706909,-1.541,-30.492,-239.758
3.489391565322876,-4.791,-27.952,-235.036
3.492138147354126,-10.048,-24.846,-228.840
3.494879722595215,-4.257,-21.444,-218.007
3.4976325035095215,-0.000,-18.361,-210.225
3.500351667404175, 0.755,-16.874,-205.060
3.503068447113037,-0.679,-10.404,-196.538
3.505791187286377,-4.059,-2.370,-193.608
3.508512020111084,-4.105, 3.215,-187.337
3.5112340450286865,-6.256, 8.502,-181.294
3.5139520168304443,-9.247,18.824,-168.927
3.5166711807250977,-10.575,27.407,-157.605
3.5193934440612793,-7.858,35.845,-143.483
3.5221123695373535, 1.251,41.644,-127.354
3.5248353481292725, 3.792,48.838,-111.386
3.5275540351867676, 2.998,59.657,-99.476
3.5302700996398926, 0.641,68.881,-85.835
3.532984495162964,15.480,17.268,-26.036
3.535705804824829, 8.613,-25.686,-17.346
3.538422107696533,11.703,17.626,-26.684
3.541137933731079,-2.320,14.788,-23.175
3.5438525676727295,-19.020,-12.616,-15.805
3.546574115753174,-11.902, 1.895,-5.215
3.5492889881134033,-1.190, 2.894,-4.078
3.5520055294036865,12.054, 1.506,-0.081
3.554719924926758,11.986, 2.642, 3.566
3.557438373565674, 2.464, 0.628, 2.475
3.56015944480896,-2.289, 1.597, 0.736
3.562875270843506,-4.830,-1.958, 1.964
3.5655932426452637,-5.356,-3.248, 2.834
3.568307876586914,-3.540,-1.615, 1.674
3.5710248947143555, 0.160,-1.432, 0.812
3.5737392902374268,-1.923,-3.797, 2.597
3.5764546394348145,-3.891,-3.774, 1.926
3.5791819095611572,-4.387,-2.912, 2.086
3.5818991661071777,-2.762,-2.118, 6.145
3.5846164226531982,-0.824,-1.661,10.539
3.5873332023620605,-3.914,-0.814, 8.724
3.5900485515594482,-3.967,-1.897, 5.138
3.5927627086639404,-4.532,-2.446, 7.564
3.595477819442749,-4.059, 1.116,12.172
3.5982253551483154, 1.999, 1.033,20.229
3.6009418964385986, 5.684,-2.019,22.243
3.603656768798828, 1.846, 3.405,23.418
3.606377124786377,-1.045, 2.108,25.859
3.6090898513793945,-0.961, 0.125,29.582
3.6118061542510986,-0.405,-0.249,30.734
3.61452317237854, 1.945, 2.360,33.946
3.6172404289245605,-0.534, 1.055,32.733
3.6199557781219482,-0.847, 1.864,29.849
3.6226704120635986, 0.297, 3.581,29.827
3.6253833770751953,-0.946, 0.682,25.539
3.6282236576080322,-2.442, 0.781,24.181
3.6309401988983154, 0.847, 1.383,22.746
3.6336543560028076,-0.076, 1.124,20.023
3.636378049850464,-0.443, 0.460,17.398
3.6390950679779053,-0.015, 0.910,13.515
3.6418113708496094, 0.274, 0.567, 9.090
3.644529104232788, 0.137, 0.224, 5.588
3.6472480297088623,-0.359,-0.074, 4.276
3.6499626636505127, 0.358, 0.018, 0.438
3.6526787281036377, 1.106,-0.066, 0.987
3.6554014682769775, 0.686, 0.056, 1.186
3.6581172943115234,-0.290, 0.064, 1.270
3.6608335971832275,-0.939, 0.178, 2.757
3.6635494232177734,-0.427, 0.102, 0.873
3.666271448135376,-0.038, 0.147, 0.972
3.6689863204956055, 0.137,-0.005, 1.460
3.6717023849487305, 0.145,-0.036, 1.415
3.674424648284912, 0.206,-0.142, 0.842
3.677140951156616, 0.183, 0.094, 1.171
3.679858446121216,-0.336,-0.058, 0.865
3.682572603225708, 0.252,-0.066, 0.728
3.6853299140930176,-0.046,-0.028, 0.583
3.68804669380188, 0.114, 0.056, 0.461
3.690762519836426,-0.290, 0.064, 0.278
3.693479537963867, 0.068,-0.120, 0.560
3.696221113204956, 0.137, 0.102, 0.514
3.6989681720733643, 0.061,-0.028, 0.392
3.701686143875122,-0.076, 0.132, 0.347
3.7044219970703125,-0.023,-0.112, 0.461
3.707139253616333, 0.099, 0.064, 0.400
3.709855079650879,-0.000, 0.125, 0.202
3.7125723361968994, 0.198, 0.209, 0.537
3.7153120040893555,-0.015, 0.048, 0.469
3.718026638031006, 0.030,-0.211, 0.408
3.720743417739868,-0.145,-0.112, 0.240
3.723459243774414, 0.015, 0.163, 0.553
3.726203680038452,-0.130, 0.064, 0.614
3.728919506072998,-0.199,-0.074, 0.514
3.731635093688965, 0.160, 0.117, 0.408
3.7343521118164062, 0.160, 0.071, 0.835
3.737069606781006,-0.084,-0.104, 0.499
3.739786386489868,-0.076, 0.094, 0.560
3.742502212524414, 0.053,-0.043, 0.583
3.7452237606048584,-0.168, 0.018, 0.690
3.7479400634765625, 0.229, 0.132, 0.476
3.7506532669067383, 0.099,-0.043,-0.943
3.7533698081970215, 0.107, 0.140, 0.545
3.7560935020446777,-0.160,-0.089, 0.507
3.7588095664978027, 0.297, 0.003, 0.354
3.761526107788086,-0.092, 0.041, 0.072
3.7642416954040527,-0.122,-0.074, 0.133
3.7669575214385986, 0.007,-0.165, 0.270
3.7696738243103027,-0.076, 0.056, 0.530
3.7723889350891113, 0.030, 0.018, 0.064
3.7751059532165527, 0.198, 0.064,-0.081
3.777824878692627, 0.038, 0.010, 0.080
3.7805418968200684, 0.091,-0.127, 0.186
3.7832577228546143,-0.076, 0.102, 0.278
3.7859740257263184, 0.038, 0.125, 0.446
3.7886886596679688,-0.069,-0.226, 0.019
3.7914042472839355, 0.404,-0.020, 0.186
3.7941205501556396, 0.015,-0.249, 0.064
3.7968356609344482, 0.152, 0.170,-0.020
3.7995800971984863,-0.160,-0.081, 0.232
3.8022966384887695, 0.061,-0.135,-0.012
3.8050174713134766, 0.023, 0.041, 0.087
3.8077340126037598,-0.046, 0.010, 0.270
3.8104498386383057, 0.145,-0.089, 0.003
3.8131651878356934,-0.015,-0.097, 0.072
3.815886974334717, 0.137,-0.150, 0.118
3.8186023235321045,-0.115, 0.147, 0.087
3.8213188648223877,-0.069, 0.102, 0.011
3.82403302192688, 0.374, 0.132, 1.529
3.8267531394958496, 2.884,-0.028, 2.048
3.8294689655303955, 1.892,-0.837, 2.056
3.832184314727783,-0.397,-0.470, 1.216
3.8349058628082275,-1.763, 0.025,-0.035
3.8376216888427734,-2.274,-0.264,-0.279
3.840338945388794,-1.900, 0.125,-0.157
3.8430542945861816, 0.358, 0.193,-0.645
3.845773696899414, 3.242,-0.005, 0.469
3.848489999771118, 0.473,-0.394, 1.186
3.851205348968506,-1.015,-0.867, 1.377
3.8539230823516846,-1.023,-0.470, 1.132
3.8566765785217285,-0.710,-0.089, 0.705
3.8593943119049072,-0.702,-0.127, 0.331
3.862110137939453, 0.511, 0.193, 0.125
3.8648276329040527,-0.145,-0.409, 0.308
3.867546558380127,-0.801,-0.005, 0.675
3.8702638149261475, 0.213, 0.201, 0.415
3.872987747192383, 0.076,-0.173, 0.507
3.875704050064087, 0.358,-0.234, 1.155
3.8784189224243164,-0.794,-0.203, 1.285
3.8811357021331787,-0.076,-0.364, 0.644
3.883852005004883,-0.061, 0.109, 0.858
3.8865742683410645,-0.710,-0.196, 0.606
3.889291524887085,-0.061,-0.219, 0.698
3.8920066356658936,-0.443,-0.219, 0.858
3.8947250843048096,-2.335,-0.432, 2.071
3.8974409103393555,-3.205,-0.623, 1.438
3.9001853466033936,-1.213, 0.323, 2.765
3.902902364730835, 0.671, 0.147, 0.560
3.9056222438812256, 0.099, 0.338, 0.011
3.9083385467529297,-0.046,-0.081, 0.194
3.911052942276001, 1.129, 0.216,-0.126
3.9137678146362305, 1.030, 0.277, 0.026
3.916489362716675, 0.053, 0.514,-0.310
3.9192047119140625,-0.191, 0.720,-0.668
3.921921968460083,-0.054, 0.689,-1.164
3.9246392250061035, 0.267, 0.643,-0.958
3.927358388900757,-0.252, 0.407,-0.981
3.9300732612609863, 2.594, 0.079,-1.553
3.932788372039795, 2.991, 0.033,-1.385
3.935509204864502, 3.143, 0.491,-1.118
3.9382240772247314, 3.548, 0.460,-1.134
3.94093918800354, 3.334, 0.468,-0.813
3.9436538219451904, 5.279, 0.537,-0.493
3.9463768005371094, 3.425, 0.697,-0.027
3.949091672897339, 2.746,-0.005,-0.210
3.9518074989318848,-0.336,-0.776,-3.880
3.954526424407959,-1.572,-0.806,-7.847
3.957246780395508,-1.251, 0.727,-7.146
3.9599649906158447,-2.419, 0.689,-4.300
3.962681531906128,-4.311, 0.018,-3.293
3.9653966426849365,-4.059, 0.170,-3.445
3.9681143760681152,-5.287,-0.799,-4.300
3.9708287715911865,-10.941,-0.303,-5.986
3.973544120788574,-10.323, 2.146,-8.198
3.9762609004974365,-8.270, 0.773,-12.700
3.978977680206299,-9.041,-0.905,-21.939
3.981694221496582,-13.786,-0.379,-26.677
3.9844114780426025,-17.471,-0.715,-35.069
3.987128257751465,-23.720,-1.088,-38.609
3.9898431301116943,-29.770,-2.019,-44.713
3.9925599098205566,-34.668,-2.927,-53.319
3.9952800273895264,-42.389,-2.637,-56.164
3.9979960918426514,-49.378,-0.783,-61.345
4.000739097595215,-56.862,-3.240,-62.314
4.0034544467926025,-62.554,-4.880,-61.665
4.006174564361572,-69.733,-1.546,-58.621
4.008890628814697,-73.250,-1.668,-59.163
4.011606216430664,-77.011,-3.126,-60.284
4.014324188232422,-83.389,-2.645,-60.193
4.0170392990112305,-92.606,-1.333,-57.927
4.019756317138672,-101.433,-0.615,-55.096
4.022473096847534,-111.290,-0.554,-53.853
4.025193929672241,-115.746,-2.851,-61.368
4.027909278869629,-117.439,-0.753,-68.371
4.030623435974121,-115.837,-2.195,-78.587
4.0333404541015625,-115.563, 1.101,-82.440
4.036057233810425,-110.237, 1.536,-89.177
4.038772821426392,-106.545,-3.103,-101.971
4.0414910316467285,-105.477, 0.079,-111.516
4.044205665588379,-99.014, 7.662,-117.100
4.046928405761719,-90.103, 3.535,-124.486
4.049644947052002,-82.817,-2.843,-129.765
4.05236029624939,-83.374,-3.522,-136.716
4.055081605911255,-81.261, 1.841,-137.257
4.057796478271484,-72.121, 6.396,-140.034
4.060513973236084,-66.551,-5.300,-148.022
4.063230276107788,-59.677,-22.535,-153.142
4.065953969955444,-49.057,-35.322,-149.708
4.068670272827148,-33.127,-42.440,-147.694
4.07138466835022,-19.890,-61.094,-151.265
4.07410192489624,-9.964,-84.752,-150.868
4.076824426651001,-0.183,-101.636,-145.627
4.079545021057129,10.269,-100.004,-139.073
4.0824291706085205,18.135,-104.299,-139.310
4.085179328918457,20.439,-117.894,-141.888
4.087900638580322,23.826,-124.410,-142.193
4.090616941452026,26.954,-121.236,-136.876
4.093371152877808,32.127,-112.905,-141.980
4.096099853515625,32.760,-116.445,-145.817
4.098816871643066,35.286,-107.816,-147.236
4.101567506790161,37.559,-106.618,-152.798
4.104285001754761,37.903,-109.289,-156.300
4.1070051193237305,40.047,-116.880,-165.707
4.109728574752808,42.595,-117.421,-160.351
4.1124467849731445,52.643,-100.942,-156.003
4.115170001983643,59.173,-98.760,-159.016
4.117886304855347,61.912,-110.524,-161.320
4.120601177215576,64.201,-123.807,-163.693
4.123318433761597,73.425,-111.982,-146.145
4.1260387897491455,83.710,-90.139,-138.333
4.128755807876587,77.827,-106.160,-141.636
4.131471395492554,76.629,-118.200,-141.263
4.134185791015625,81.245,-110.677,-129.887
4.136902809143066,73.212,-95.334,-119.526
4.1396167278289795,52.551,-71.355,-103.276
4.142332553863525,37.620,-34.170,-83.348
4.1450514793396,29.449,-15.004,-76.306
4.147761583328247,25.932,-16.424,-71.049
4.150489807128906,22.232,-15.424,-62.085
4.1532065868377686,22.713,-9.755,-55.859
4.155930995941162,22.064,-6.620,-53.326
4.1586480140686035,22.819,-8.886,-51.938
4.1613640785217285,20.439,-4.880,-46.803
4.1640784740448,20.737, 5.488,-38.807
4.1668007373809814,15.404, 8.921,-36.091
4.16951847076416,13.954,11.851,-31.582
4.172231912612915,14.145,17.047,-26.951
4.174947023391724,13.977,17.718,-24.701
4.177666187286377,15.556,18.008,-22.557
4.1803810596466064,15.312,18.160,-21.718
4.1830973625183105,19.424,18.206,-21.863
4.1858229637146,19.005,17.893,-23.480
4.188538312911987,21.919,19.236,-25.471
4.191253662109375,21.873,16.581,-27.653
4.193967580795288,21.805,15.765,-28.531
4.196682929992676,22.728,14.262,-32.918
4.19939661026001,23.079,12.660,-39.479
4.202142953872681,23.529,11.950,-43.126
4.20486044883728,23.491,10.760,-44.766
4.207574844360352,23.422,10.905,-45.300
4.210290431976318,23.102, 9.501,-45.140
4.213008642196655,23.216,12.187,-45.064
4.2157299518585205,23.605,13.049,-46.048
4.218445777893066,24.490,12.652,-46.124
4.221160173416138,24.315,11.004,-49.092
4.223875522613525,24.475, 9.707,-49.885
4.22658634185791,23.849, 8.555,-49.679
4.229382514953613,23.468, 9.249,-49.870
4.232100963592529,23.102, 8.433,-50.274
4.234816789627075,21.835, 8.326,-50.786
4.237532615661621,20.309, 8.792,-50.084
4.240246772766113,14.358,14.231,-48.329
4.2429633140563965, 2.479,16.131,-50.961
4.245684862136841, 1.243, 9.928,-52.998
4.248401880264282,-1.145, 8.746,-51.770
4.251118183135986,-1.953, 9.936,-48.977
4.253833293914795, 1.015, 9.707,-44.705
4.25655460357666, 4.753,14.926,-40.196
4.259268045425415, 8.232,15.658,-37.678
4.26198410987854, 9.262,18.908,-31.392
4.264701843261719,12.695,18.885,-30.179
4.267418622970581,12.947,18.649,-25.578
4.270133018493652,12.222,17.810,-23.755
4.272846698760986,10.780,16.429,-22.549
4.275563955307007, 8.270,15.429,-20.505
4.278281211853027, 6.859,13.499,-23.274
4.280996561050415, 4.768,12.126,-24.312
4.283713340759277, 2.556,11.241,-25.509
4.286433696746826,-0.275,10.394,-24.457
4.289150238037109,-0.672, 9.478,-26.562
4.291865587234497,-4.700, 7.884,-31.216
4.294583559036255,-6.188, 6.785,-33.757
4.297302007675171,-7.584, 6.396,-36.618
4.3000171184539795,-8.080, 5.625,-38.823
4.302758693695068,-6.714, 5.480,-38.113
4.305479049682617,-5.242, 6.816,-40.410
4.308194875717163,-4.913, 9.471,-39.639
4.310911178588867,-3.334,12.431,-38.403
4.313625335693359,-0.656,14.590,-37.747
4.316347599029541, 2.281,15.795,-36.778
4.319061517715454, 3.212,16.841,-38.037
4.321777820587158, 5.302,16.474,-35.397
4.324533462524414, 2.930,16.978,-35.199
4.327256917953491, 1.617,12.782,-34.810
4.329974174499512, 0.351,11.279,-34.634
4.33268928527832,-1.381, 9.471,-34.009
4.335411310195923,-2.999, 5.740,-33.230
4.338127851486206,-2.762, 4.466,-31.720
4.340842247009277,-5.593, 4.199,-31.346
4.343559265136719,-4.822, 3.375,-29.866
4.346280097961426,-3.990, 4.092,-27.295
4.348997354507446,-3.533, 4.832,-24.716
4.351714372634888,-1.618, 5.259,-22.488
4.3544323444366455, 0.778, 5.122,-21.252
4.357155799865723, 3.334, 4.443,-20.642
4.359872341156006, 4.959, 5.473,-19.833
4.362588405609131, 5.699, 4.809,-19.642
4.3653130531311035, 5.379, 4.534,-19.902
4.368027687072754, 8.606, 4.206,-20.566
4.370744705200195, 9.933, 4.588,-20.642
4.373459577560425,11.139, 5.465,-21.496
4.376209497451782,12.070, 6.808,-22.069
4.378993034362793,13.130, 7.983,-22.359
4.3817102909088135,17.837, 8.822,-23.282
4.384427785873413,20.332, 9.768,-24.144
4.387147665023804,21.889,10.081,-24.884
4.389864206314087,22.827,10.134,-25.212
4.392580032348633,21.011, 9.196,-25.967
4.3953282833099365,22.598, 8.013,-25.342
4.39804482460022,21.118, 7.113,-24.861
4.400760650634766,19.539, 6.747,-23.640
4.403507232666016,19.470, 5.122,-22.572
4.406224012374878,19.150, 4.321,-21.397
4.40894079208374,18.478, 3.535,-19.162
4.411656379699707,18.249, 3.062,-17.079
4.4143712520599365,17.792, 2.543,-16.186
4.417135953903198,17.418, 2.207,-14.393
4.4198527336120605,17.029, 2.215,-9.663
4.422566890716553,15.251, 1.803,-8.366
4.425312757492065,14.122, 4.512,-4.574
4.428026437759399,12.939, 5.801,-4.635
4.4307427406311035,14.595,10.340,-1.126
4.433459043502808,16.517,15.063, 0.614
4.436174631118774,18.211,20.945, 2.498
4.438890218734741,20.447,26.240, 3.879
4.441603660583496,23.758,33.023, 5.184
4.44431734085083,26.733,41.308, 9.242
4.44703483581543,30.029,52.249,11.379
4.449748516082764,29.831,60.099,15.773
4.4524619579315186,30.685,62.831,20.305
4.455179214477539,29.312,67.736,22.510
4.457893133163452,28.183,68.499,29.704
4.4606053829193115,23.346,67.340,35.404
4.4633190631866455,20.920,64.372,38.883
4.466038465499878,14.107,60.496,44.330
4.468750953674316, 9.765,57.650,48.396
4.471464157104492, 6.996,51.119,53.005
4.474178075790405, 2.991,47.030,53.539
4.476902008056641,-1.503,43.048,55.667
4.47961950302124,-2.686,40.431,51.219
4.4823338985443115,-3.685,39.317,49.617
4.485055208206177,-2.876,36.891,45.162
4.487769365310669,-1.434,38.554,38.860
4.490484952926636, 0.496,39.363,35.617
4.493200302124023, 2.373,40.469,28.827
4.495919227600098, 3.990,41.567,28.179
4.49863338470459, 3.486,41.667,24.562
4.501345872879028, 6.729,42.376,23.876
4.504084587097168, 7.835,43.147,22.510
4.506803035736084, 8.446,44.352,25.783
4.509516477584839, 9.689,45.001,27.271
4.512230634689331,10.483,46.572,29.750
4.514948844909668,11.009,47.869,33.733
4.517663240432739,11.040,48.869,36.250
4.52037501335144,11.497,49.761,40.759
4.523087978363037,11.444,50.410,46.672
4.525807857513428,11.322,51.692,54.958
4.528522253036499,10.742,52.905,60.359
4.531234979629517,10.460,54.110,68.447
4.533946990966797,10.841,55.842,76.145
4.536665439605713,10.124,57.933,85.201
4.539379119873047,11.101,59.062,94.348
4.542092323303223, 8.064,60.641,104.015
4.544809103012085, 6.180,62.846,114.696
4.5475242137908936, 3.937,65.936,125.881
4.550240516662598, 0.046,69.491,132.923
4.552955389022827,-2.228,68.209,137.073
4.555678367614746,-53.162,18.870,134.441
4.558399438858032,-82.947,-31.835,157.009
4.56111741065979,-42.595,-18.728,149.799
4.563833236694336,-52.452,23.974,140.422
4.566549062728882,-39.696,41.651,150.783
4.569264650344849,-29.801,41.567,160.541
4.571980237960815,-63.751, 8.647,169.864
4.574695348739624,-65.308,-7.909,183.147
4.5774126052856445,-57.282,12.812,184.307
4.580127954483032,-66.597,28.628,189.907
4.582844495773315,-66.109,19.412,199.649
4.58556056022644,-72.083, 7.228,207.652
4.588274955749512,-71.037, 4.237,208.438
4.590991020202637,-68.268,10.035,212.810
4.5937111377716064,-71.747,15.071,218.288
4.596788644790649,-75.867,13.796,225.757
4.599631309509277,-75.287,14.689,216.289
4.602440118789673, 0.801,13.003,166.896
4.605189323425293,22.590,17.131,173.587
4.607908010482788,-18.875, 8.586,190.471
4.61062479019165,-14.931, 0.392,197.658
4.61333966255188, 2.106, 9.318,191.677
4.616060018539429, 6.767,14.346,191.821
4.618775844573975,-2.762, 6.236,187.076
4.621492862701416,-3.517, 6.404,188.510
4.624207973480225,-2.213,10.966,198.223
4.626931190490723,-2.686, 9.989,205.661
4.629647254943848,-0.366, 9.356,210.681
4.63236141204834, 5.226,10.302,220.035
4.635080814361572, 1.770,11.988,229.236
4.637795925140381, 0.954,11.996,238.040
4.640511751174927,-2.991,10.844,245.967
4.643228769302368,-8.705,12.042,250.995
4.645943641662598,-14.504,12.370,250.995
4.64866042137146,-22.049, 8.876,250.995
4.651374101638794,-31.639, 4.733,250.995
4.654090642929077,-41.130, 1.834,250.995
4.65681266784668,-52.780, 7.640,250.995
4.659529209136963,-63.271,14.567,250.995
4.662245750427246,-74.188,12.904,250.995
4.664965867996216,-85.877, 6.800,250.995
4.667681694030762,-89.356, 8.364,250.995
4.670398473739624,-97.145, 4.557,250.995
4.673113822937012,-101.807,-3.850,247.806
4.675837516784668,-104.042,-4.270,244.075
4.678553581237793,-109.009, 1.269,247.997
4.681333780288696,-116.364, 5.374,250.995
4.684096097946167,-116.776,-0.341,250.476
4.686827182769775,-102.303,-10.007,245.639
4.689544200897217,-98.602,-1.005,250.629
4.692290544509888,-101.761, 6.594,250.995
4.695030927658081,-96.192,-6.620,250.156
4.6977479457855225,-82.535,-13.105,250.995
4.700463771820068,-78.461,-4.514,250.995
4.703179121017456,-73.906,-2.385,250.995
4.705901145935059,-66.719,-9.939,250.995
4.708624839782715,-54.253,-17.858,250.995
4.711344957351685,-44.853,-16.980,250.995
4.714060544967651,-41.474,-6.505,250.995
4.716782093048096,-39.459,-9.336,250.995
4.719497203826904,-26.673,-23.343,250.995
4.722213506698608,-19.180,-20.925,250.995
4.724934339523315,-16.953,-6.002,250.995
4.7276482582092285,-16.968,-2.393,250.995
4.7303643226623535,-2.297,-24.724,240.985
4.733082056045532, 6.119,-24.396,231.204
4.735804557800293,13.779,-7.055,233.516
4.738519191741943,15.495,-4.148,227.878
4.7412354946136475,18.951,-14.570,220.516
4.743951082229614,22.499,-21.474,207.378
4.746670961380005,29.594,-17.408,197.162
4.7493860721588135,34.530,-3.362,196.880
4.752098321914673,35.950, 7.029,190.143
4.754816770553589,41.000,-13.044,165.187
4.757539749145508,41.221,-21.558,156.993
4.760256290435791,39.673,-3.385,157.634
4.76296854019165,33.607, 8.837,155.109
4.765683650970459,28.732,-1.661,142.482
4.768399953842163,24.345,-15.012,127.361
4.771114110946655,28.503, 0.361,111.125
4.7738261222839355,42.511,20.327,79.883
4.776546478271484,56.923,-0.509,50.418
4.779263734817505,54.313,-15.294,45.474
4.781979560852051,49.812,-3.759,44.177
4.784693241119385,53.146, 1.551,37.403
4.7874062061309814,57.350, 0.949,28.911
4.7901201248168945,57.808, 2.093,27.629
4.792832612991333,51.681, 0.956,21.610
4.795547246932983,45.898,-2.416,23.868
4.798262119293213,46.226,-1.836,30.078
4.800976514816284,52.017, 3.077,32.695
4.803690195083618,48.134, 0.933,39.585
4.8064353466033936,42.076,-0.203,43.300
4.809150218963623,38.284,-2.157,47.321
4.811861991882324,38.650, 2.581,52.066
4.814577341079712,38.093, 3.283,58.483
4.817294359207153,38.032, 0.193,61.145
4.820007801055908,38.093,-3.194,63.350
4.822722911834717,41.069,-3.095,69.179
4.825437068939209,43.602, 3.466,74.306
4.828263759613037,45.494, 0.918,76.213
4.830989837646484,51.681,-3.316,86.917
4.833708047866821,54.016,-0.463,93.501
4.83643102645874,55.794,-1.653,101.825
4.839144706726074,57.831, 2.688,112.087
4.8418591022491455,53.436, 1.826,116.611
4.844578266143799,49.309,-2.050,125.774
4.847295045852661,47.447,-0.356,130.802
4.850010395050049,44.266, 2.810,140.216
4.852722644805908,35.538, 6.518,147.869
4.85544228553772,28.274, 6.411,157.123
4.858158111572266,19.432,-1.699,159.793
4.860873222351074,13.779,-0.211,163.333
4.863586902618408,11.116, 8.029,167.461
4.866305112838745, 6.668, 2.093,163.822
4.869021415710449, 3.403,-2.126,162.151
